Name,E ON,DEUTSCHE BANK,BMW,BEIERSDORF,CONTINENTAL,HEIDELBERGCEMENT,HENKEL PREF.,LINDE,RWE,SIEMENS,THYSSENKRUPP,VOLKSWAGEN PREF.,DEUTSCHE LUFTHANSA,ALLIANZ,MUENCHENER RUCK.,BASF,BAYER,COMMERZBANK,K + S,MAN,TUI,GEA GROUP
1987-07-03,495.82,451.72,984,414.55,467.48,223.76,146.42,777.23,355.35,499.3,349,81.33,405.18,1036.77,1624.15,413.13,579.46,285.91,399.03,242.47,432.1,160.82
1987-07-06,495.1,449.68,982.64,412.65,466.12,229.42,145.9,776.22,352.03,485.67,346.2,81.9,404.14,1037.33,1607.9,409.87,577.42,286.95,402.32,242.47,432.1,156.32
1987-07-07,494.87,445.57,984.14,410.74,467.91,218.15,144.33,770.99,350.38,487.1,342.52,81.87,387.16,1035.1,1611.96,409.87,573.13,284.87,401.22,245.13,437.06,160.34
1987-07-08,503.78,449.74,997.06,412.7,483.58,218.16,145.38,777.37,352.55,490.69,346.2,85.26,391.44,1041.25,1632.27,411.23,575.7,287.28,399.03,256.46,467.65,162.95
1987-07-09,498.39,443.57,982.85,412.08,482.22,226.44,141.97,768.97,348.72,489.25,341.11,84.84,391.47,1038.45,1620.08,407.15,569.69,284.87,405.61,245.8,467.65,158.45
1987-07-10,481.32,444.29,989.99,414.03,482.35,231.34,142.76,767.96,349.86,493.56,343.39,85.04,396.81,1049.63,1616.02,410.29,570.55,286.23,409.99,245.8,475.86,160.82
1987-07-13,479.82,445.01,998.56,414.06,481.11,237,144.59,765.9,347.89,497.86,344.27,85.42,403.23,1059.13,1632.27,412.58,574.84,286.95,417.67,246.46,485.43,158.45
1987-07-14,481.29,454.7,1001.42,414.08,485.2,240.77,146.16,773.34,347.06,502.17,347.6,85.77,408.57,1059.13,1624.15,414.87,578.6,301.01,430.82,251.54,488.16,161.53
1987-07-15,486.95,459.56,1012.85,413.46,486.56,240.78,146.95,792.41,350.9,503.6,353.2,87.02,411.8,1083.16,1745.96,420.85,587.73,305.7,449.46,259.79,492.27,163.18
1987-07-16,481.27,458.22,1008.56,410.91,490.65,240.8,149.57,800.91,355.35,497.86,361.61,84.44,411.82,1102.73,1778.44,420.3,583.44,303.09,460.42,258.45,498.25,167.91
1987-07-17,483.96,458.25,1012.85,415.44,489.97,240.81,151.66,808.35,384.34,492.84,369.5,82.65,408.66,1106.64,1745.96,426.83,587.41,303.81,467,261.12,525.08,169.33
1987-07-20,486.35,460.35,1014.27,414.18,488.61,240.82,150.61,803.12,398.42,494.27,374.23,82.78,408.69,1109.43,1766.26,430.35,591.49,306.74,477.96,259.12,540.12,177.37
1987-07-21,484.37,459,994.28,411.63,489.03,240.83,145.64,797.89,389.31,491.41,370.02,82.67,408.72,1101.05,1664.75,426.83,588.06,303.09,491.11,255.54,540.12,175.95
1987-07-22,486.48,451.44,991.42,412.94,487.25,244.23,145.11,792.65,387.65,484.95,368.62,80.89,400.23,1107.76,1697.23,425.05,587.73,299.97,495.5,252.46,551.06,171.7
1987-07-23,482.15,439.74,985.7,408.46,483.84,243.86,146.16,768.39,387.65,482.08,360.21,79.55,394.94,1099.93,1664.75,420.3,584.3,294.76,471.38,249.13,520.13,174.06
1987-07-24,485.04,441.15,989.99,407.85,482.73,244.63,144.59,781.12,386.82,484.23,365.82,80.91,398.16,1098.26,1616.02,422.34,589.45,296,475.77,254.46,527.82,176.66
1987-07-27,480.42,437.04,995.7,407.23,480.43,248.4,143.02,780.11,384.65,482.08,364.42,81.81,409.87,1095.46,1611.96,420.73,587.41,291.64,469.19,255.79,527.82,173.59
1987-07-28,484.38,444.67,1011.42,398.89,482.22,252.18,144.85,787.56,384.03,486.38,364.42,83.15,409.87,1098.26,1591.66,427.51,593.21,299.45,471.38,252.88,542.86,177.37
1987-07-29,486,444.7,1018.56,411.78,481.11,255.95,145.64,785.5,392.62,488.54,356.01,84.19,420.52,1101.05,1587.6,429.29,596.33,303.61,464.8,251.13,542.86,176.43
1987-07-30,491.52,452.33,1027.13,416.95,481.11,263.49,149.3,797.18,395.11,496.43,361.88,83.98,418.39,1118.38,1632.27,435.65,603.52,307.26,471.38,252.46,546.96,177.85
1987-07-31,492.21,456.5,1039.99,413.76,483.41,271.03,148.78,798.28,395.11,499.3,362.14,82.19,425.84,1129,1640.39,438.79,606.64,306.74,482.34,243.8,544.23,178.79
1987-08-03,492.42,455.15,1071.42,417.65,481.92,267.28,149.57,813.13,400.08,494.27,359.34,81.19,433.29,1123.41,1640.39,441.08,611.79,303.94,471.38,246.71,542.86,182.1
1987-08-04,495.6,457.95,1081.42,420.89,480.43,259.76,149.3,813.18,407.53,492.12,363.54,82.32,442.87,1123.96,1640.39,443.8,610.93,303.09,472.48,249.13,540.12,185.89
1987-08-05,505.81,469.03,1094.27,424.13,482.05,267.3,150.88,833.32,419.96,494.27,368.62,82.67,460.97,1123.41,1611.96,461.7,621.25,306.22,471.38,250.88,541.49,182.1
1987-08-06,510.55,482.19,1077.13,430.59,481.11,263.17,149.3,835.49,415.81,500.01,384.04,84.59,458.84,1140.17,1620.08,458.73,620.39,309.34,471.38,258.2,555.17,177.37
1987-08-07,513.73,486.36,1059.99,453.79,479.07,262.43,149.3,827.07,414.16,510.06,386.84,83.81,457.78,1143.53,1624.15,464.16,622.1,312.47,473.57,257.12,551.06,184.23
1987-08-10,519.74,498.83,1054.27,453.81,486.56,257.93,148.52,825.01,420.78,510.77,386.84,84.16,471.84,1149.67,1624.15,462.8,624.68,316.63,469.19,256.87,544.23,186.83
1987-08-11,516.97,491.95,1044.27,444.18,497.47,257.94,147.21,827.17,410.84,499.3,385.44,82.37,469.49,1150.23,1616.02,456.01,612.65,311.43,477.96,251.79,544.23,186.83
1987-08-12,516.26,489.91,1044.27,451.93,501.56,259.83,145.38,835.68,414.16,500.01,395.25,82.38,505.88,1154.15,1607.9,460.34,617.11,312.66,477.96,261.54,546.7,186.83
1987-08-13,508.52,481.65,1034.27,450.02,496.11,256.08,146.69,829.38,411.67,492.12,385.44,81.71,515.27,1142.97,1648.51,454.4,609.91,309.86,472.48,255.79,546.7,184.47
1987-08-14,511.71,490.67,1052.85,453.27,509.05,256.09,149.3,831.55,421.61,495.71,392.45,82.17,497.66,1162.53,1664.75,456.69,615.77,315.59,477.96,262.45,549.7,186.6
1987-08-17,510.99,500.37,1071.42,470.03,509.31,254.22,149.3,827.37,435.69,495.71,392.45,83.8,492.97,1190.47,1664.75,459.15,616.63,322.88,480.15,269.78,564.74,186.83
1987-08-18,508.71,494.88,1071.42,473.92,505.65,254.23,149.04,825.3,431.55,494.27,389.12,83.54,474.19,1204.45,1705.35,460.21,619.53,321.32,473.57,266.45,567.47,186.83
1987-08-19,500.18,486.62,1061.42,464.93,500.88,254.24,146.69,822.17,429.9,481.36,386.32,81.97,453.06,1162.53,1620.08,453.3,609.22,314.03,477.96,259.91,555.17,183.05
1987-08-20,503.38,490.79,1065.7,461.74,509.05,254.25,145.38,814.82,436.52,482.8,388.24,81.87,450.71,1179.3,1632.27,457.37,611.79,314.36,482.34,262.45,560.64,183.05
1987-08-21,504.22,486.68,1072.85,473.35,514.5,258.03,146.16,818.04,441.49,484.95,388.77,81.88,451.89,1182.09,1664.75,458.85,614.37,314.88,497.69,266.45,559.27,179.74
1987-08-24,504.29,486.71,1072.85,473.38,514.5,258.04,146.16,818.09,441.49,484.95,388.77,82.11,451.89,1182.09,1664.75,458.85,614.37,314.88,497.69,266.45,559.27,179.74
1987-08-25,498.88,483.29,1101.42,464.39,507.56,258.81,146.42,805.44,442.32,479.93,381.5,82.12,435.45,1170.91,1632.27,450.71,604.92,312.99,502.08,270.44,556.53,171.22
1987-08-26,498.17,483.32,1125.7,465.7,507.69,257.69,145.9,798.08,429.9,479.21,380.36,82.13,443.67,1168.12,1632.27,455.46,610.24,311.95,505.36,269.11,559.27,168.86
1987-08-27,495.1,481.28,1112.84,465.72,502.79,258.83,147.47,799.18,422.44,476.34,375.63,82.14,438.98,1154.15,1656.63,453.3,607.66,310.39,515.23,266.45,552.43,166.49
1987-08-28,495.95,481.31,1112.84,463.82,505.22,258.84,150.61,810.88,428.24,477.06,386.84,82.15,438.98,1159.73,1640.39,461.31,611.26,312.47,521.81,266.45,552.43,169.8
1987-08-31,501.5,481.34,1117.13,463.2,501.56,259.98,151.4,807.75,426.06,477.06,389.64,82.16,434.28,1166.44,1656.63,460.76,616.09,312.27,509.75,265.12,551.06,170.75
1987-09-01,505.47,489.67,1124.27,464.51,504.16,258.11,154.28,809.92,424.93,479.21,392.45,82.51,435.45,1179.3,1685.05,465.51,621.57,318.72,517.42,264.45,546.96,171.22
1987-09-02,503.19,489.01,1118.56,458.74,500.19,260.01,151.4,802.55,420.78,469.88,389.64,83.53,431.93,1179.3,1717.53,458.98,615.55,319.24,515.23,261.79,544.23,167.91
1987-09-03,498.07,484.89,1112.84,447.81,480.43,258.89,150.61,799.43,416.12,467.73,384.56,81.97,426.07,1165.32,1705.35,457.92,609.22,315.59,509.75,256.46,540.12,168.39
1987-09-04,490.8,475.93,1097.13,452.99,470.21,255.51,147.73,796.3,405.87,465.58,377.03,80.17,419.02,1127.88,1705.35,450.58,598.9,310.39,495.5,254.46,533.29,167.91
1987-09-07,481.96,468.35,1069.99,451.08,466.12,252.13,146.42,789.99,397.59,458.41,370.02,77.59,408.46,1091.55,1664.75,445.28,585.48,301.01,486.73,241.14,514.14,166.02
1987-09-08,486.53,469.77,1062.85,451.75,473.87,250.63,146.69,788.98,400.9,459.12,367.22,80.3,410.81,1096.58,1668.81,446.64,588.06,303.09,484.54,246.46,514.14,166.97
1987-09-09,492.57,472.57,1071.42,452.42,476.34,250.64,147.73,791.15,410.53,459.12,370.02,81.89,409.63,1103.29,1679.37,449.9,592.89,307.78,488.92,253.79,533.29,168.39
1987-09-10,495.77,476.06,1079.99,452.44,478.13,252.54,149.04,797.55,414.16,462.71,375.63,82.35,416.68,1123.41,1685.05,451.26,599.76,312.47,488.92,255.79,534.65,166.97
1987-09-11,495.83,474.71,1075.7,453.11,472.25,256.32,146.69,803.96,413.85,463.43,374.23,82.14,416.68,1134.58,1689.11,450.03,599.44,311.43,488.92,253.79,538.76,170.28
1987-09-14,498.25,483.04,1081.42,453.14,474.04,259.73,148.26,799.77,417.47,473.47,379.83,82.48,422.54,1182.65,1745.96,457.37,615.07,316.11,491.11,255.12,549.7,175.01
1987-09-15,503.31,483.77,1081.42,448,471.57,259.36,150.09,797.7,424.1,480.64,381.24,81.93,420.2,1172.59,1723.22,461.44,621.41,316.63,492.21,254.46,555.17,175.01
1987-09-16,496.82,480.34,1061.42,444.81,468.85,260.13,150.88,794.57,412.5,472.04,374.49,80.36,410.81,1168.68,1713.47,456.56,616.95,315.07,486.73,253.54,552.43,174.3
1987-09-17,497.67,481.76,1061.42,446.76,467.36,262.02,155.85,796.74,410.84,473.47,377.91,81.27,416.68,1168.12,1705.35,458.05,618.67,317.16,477.96,254.33,553.8,175.01
1987-09-18,495.38,479.02,1052.85,441.63,466.55,263.92,151.92,785.13,402.56,467.73,373.09,80.72,410.81,1154.15,1689.11,454.23,611.26,312.99,486.73,252.88,552.43,172.64
1987-09-21,494.37,479.05,1048.56,440.37,459.31,263.93,151.92,784.12,399.56,470.6,372.83,80.5,410.81,1150.23,1636.33,455.33,612.12,311.43,484.54,251.54,546.96,171.7
1987-09-22,493.16,477.01,1038.56,439.75,448.4,265.83,151.92,783.11,395.93,471.32,371.42,80.28,403.76,1146.32,1628.21,456.95,612.12,313.51,480.15,253.54,534.65,172.17
1987-09-23,497.15,480.5,1055.7,439.13,455.22,263.95,153.23,789.52,397.59,477.06,374.23,81.36,406.11,1157.5,1640.39,458.98,618.51,315.07,482.34,256.46,540.98,175.01
1987-09-24,494.37,477.76,1049.99,433.99,455.22,263.97,152.45,780.03,399.25,473.47,371.42,77.59,407.29,1151.35,1624.15,458.18,616.63,313.51,484.54,251.13,541.49,175.01
1987-09-25,491.01,477.79,1048.56,430.15,452.49,263.98,152.45,783.26,397.59,470.6,372.83,76.97,413.15,1145.76,1607.9,456.82,613.51,311.43,486.32,252.21,538.76,175.01
1987-09-28,485.29,477.13,1048.56,438.56,442.82,264.74,152.97,784.37,395.93,469.88,371.42,77.16,407.29,1145.76,1624.15,455.33,611.1,310.39,486.73,249.8,533.54,175.01
1987-09-29,492.42,481.32,1055.7,445.03,444.31,264.75,153.76,789.72,396.76,475.62,378.17,77.96,409.63,1156.94,1660.69,461.44,619.53,314.55,479.05,256.87,538.76,177.85
1987-09-30,489.64,476.51,1049.99,445.7,449.77,264.01,152.45,785.53,392.62,473.47,377.03,77.74,409.63,1142.97,1599.78,458.73,618.67,311.43,481.25,255.67,536.02,179.26
1987-10-01,492.84,482.08,1052.85,446.37,454.54,264.02,152.71,787.69,403.91,479.93,386.84,77.98,415.5,1168.12,1648.51,463.48,630.7,316.63,483.44,259.12,549.7,177.37
1987-10-02,503.11,488.34,1062.85,448.98,456.32,264.04,154.54,808.95,415.81,485.67,395.25,78.1,420.2,1186,1660.69,468.23,647.88,320.28,482.34,269.78,552.43,182.1
1987-10-05,506.61,494.61,1064.27,449.65,462.03,267.82,155.59,827.02,415.81,484.95,400.86,77.1,419.02,1191.62,1664.75,469.33,649.28,324.97,487.82,273.11,562,188.25
1987-10-06,501.18,487.02,1052.85,451.61,458.5,267.83,155.85,838.73,407.53,472.75,395.78,76.2,411.98,1180.38,1648.51,464.58,641.17,317.68,486.52,268.7,556.53,190.62
1987-10-07,497.03,478.74,1044.27,449.05,455.9,276.9,156.38,822.88,404.53,467.73,391.05,75.31,406.11,1157.9,1603.84,460.76,633.81,312.47,483.44,268.45,552.43,192.04
1987-10-08,498.37,481.54,1048.56,448.43,455.64,279.17,156.64,830.35,402.56,470.6,395.25,75.09,411.98,1157.9,1583.54,462.12,639.83,315.4,483.44,266.45,546.96,189.2
1987-10-09,491.67,469.1,1028.56,444.58,452.49,275.41,155.33,814.49,394.28,464.86,388.24,74.42,411.98,1118.55,1469.85,455.33,627.26,304.14,479.05,263.12,549.7,182.1
1987-10-12,487.02,459.44,1021.42,440.09,446.36,272.4,150.61,803.93,387.65,462.71,381.24,74.09,415.5,1082.02,1421.13,449.9,622.1,296.84,472.48,255.92,544.23,182.1
1987-10-13,489.44,462.24,1034.27,438.83,447.3,272.41,151.66,816.71,395.11,467.01,388.24,75.91,424.89,1093.26,1534.82,454.65,627.26,303.09,460.42,259.79,544.23,184.47
1987-10-14,491.08,465.04,1038.56,429.17,447.72,275.82,151.92,811.45,402.56,469.17,393.59,76.21,427.24,1096.07,1551.06,458.05,631.56,303.61,464.8,263.37,546.96,189.2
1987-10-15,482.5,452.6,1021.42,426.61,438.18,273.19,149.3,796.65,390.96,461.27,385.18,74.01,419.02,1033.7,1518.58,447.87,619.53,296.32,449.46,256.46,538.76,186.83
1987-10-16,474.71,443.62,1008.56,425.99,436.14,272.83,146.69,791.4,382.68,456.97,381.24,73,415.5,1014.44,1461.73,443.37,610.07,293.2,438.49,253.79,537.39,186.83
1987-10-19,442.55,403.45,925.7,387.29,402.74,272.84,132.28,744.77,362.8,431.15,358.81,68.03,399.07,908.5,1453.61,401.72,558.52,272.37,405.61,237.14,505.94,178.79
1987-10-20,437.12,367.44,874.28,377.63,402.74,272.85,125.73,724.66,349.55,413.93,347.6,67.92,361.51,821.82,1364.28,406.48,517.27,265.6,401.22,223.82,481.33,170.28
1987-10-21,459.2,409.06,911.42,389.28,357.09,245.31,142.76,748.05,369.43,427.56,364.42,73.48,397.9,911.71,1388.64,412.71,562.82,284.35,427.53,223.82,497.73,170.28
1987-10-22,441.67,394.54,842.85,387.37,370.72,243.44,133.59,679.13,359.49,413.93,346.2,71.34,366.2,873.18,1364.28,393.58,524.15,271.85,434.11,233.81,495,167.91
1987-10-23,432.6,383.47,807.13,384.16,391.16,243.45,134.37,684.49,358.66,401.02,339.19,68.45,366.2,821.82,1348.04,393.58,522.43,262.47,431.92,238.47,473.12,156.09
1987-10-26,413.79,366.17,755.71,342.22,362.54,237.8,125.73,668.62,350.38,373.04,322.37,62.98,338.04,738.35,1348.04,377.85,494.93,249.97,412.18,215.82,437.57,132.91
1987-10-27,425.65,373.83,761.42,348.7,362.54,228.37,129.66,672.91,359.49,370.89,332.18,65.03,342.73,738.35,1218.11,382.05,506.96,255.7,403.41,210.37,448.51,137.17
1987-10-28,415.49,348.89,704.28,342.27,331.87,228.39,127.17,628.38,351.21,346.49,316.76,61.18,319.26,685.71,1100.36,372.12,490.64,249.97,377.1,199.17,410.22,127.71
1987-10-29,415.56,342.68,692.85,335.84,316.2,213.3,125.08,602.96,341.58,337.17,294.86,61.19,319.26,690.2,974.49,356.94,466.58,243.73,377.1,184.52,366.46,125.82
1987-10-30,449.47,368.38,744.28,344.26,344.82,218.97,134.9,621.05,363.63,354.74,313.96,59.12,321.6,760.83,1116.6,369.83,504.39,258.31,340.93,194.51,388.34,130.55
1987-11-02,443.53,359.4,727.14,339.12,341.84,218.98,134.9,607.3,361.97,343.63,308.35,58.72,329.82,767.25,1096.3,360.2,490.64,254.66,342.03,194.51,404.75,131.02
1987-11-03,444.88,352.49,709.99,335.91,335.28,226.55,136.99,599.92,368.6,341.47,306.95,57.55,327.47,753.12,1096.3,354.77,479.15,253.62,335.86,186.51,389.71,126.29
1987-11-04,437.07,338.3,671.42,335.94,325.74,215.23,131.23,536.26,365.29,331.65,296,55.34,305.17,709.46,974.49,344.72,461.42,247.89,320.1,178.52,390.56,121.56
1987-11-05,417.74,330.7,654.28,329.5,309.81,200.14,124.68,531,361.15,318.88,294.6,54.1,295.78,703.04,974.49,343.11,452.83,244.77,293.79,180.1,382.36,118.25
1987-11-06,438.29,330.73,652.85,342.45,313.9,198.26,124.42,520.43,366.12,319.95,308.35,54.9,298.13,712.67,966.37,348.79,467.44,247.89,291.6,177.85,381.51,111.15
1987-11-09,419.45,297.1,585.71,323.09,282.13,198.27,121.28,496.05,353.69,294.13,294.34,51.96,281.7,648.47,966.37,335.9,442.52,235.39,274.06,165.2,377.4,95.07
1987-11-10,397.16,283.25,539.99,290.8,258.96,198.28,120.49,467.42,352.03,269.73,280.32,51.97,246.48,590.68,812.07,319.62,424.47,227.58,254.33,142.55,344.59,94.6
1987-11-11,420.08,298.9,607.14,292.12,271.22,169.97,125.21,475.96,360.83,276.19,288.73,48.35,251.18,630.49,826.69,331.58,441.66,233.83,265.29,157.45,337.75,98.38
1987-11-12,436.4,317.68,645.71,303.78,299.16,177.91,129.66,500.45,377.71,286.59,301.34,51.08,291.09,735.14,856.74,347.31,475.17,242.16,317.91,172.94,369.2,105
1987-11-13,431.25,321.87,652.85,307.04,310.75,177.55,137.52,499.44,376.88,284.08,311.16,52.96,300.48,715.88,889.22,344.72,472.27,242.68,328.87,165.86,385.61,106.42
1987-11-16,439.98,325.6,662.85,300.6,310.75,177.56,139.35,510.11,373.57,294.13,298.54,55.19,302.82,741.56,892.47,350.58,480.33,244.57,331.06,163.87,382.36,108.79
1987-11-17,428.52,311.17,628.56,299.98,297.8,177.57,130.97,510.16,359.49,274.04,281.72,52.93,291.09,717.81,812.07,348.79,464,236.96,337.64,159.87,355.52,106.42
1987-11-18,428.59,311.21,628.56,300,297.8,177.58,130.97,510.21,359.49,274.04,281.72,52.94,291.09,717.81,812.07,348.79,464,236.96,337.64,159.87,355.52,106.42
1987-11-19,436.24,312.63,631.42,298.09,292.77,177.59,134.9,517.7,366.12,277.98,287.33,53.18,279.35,703.04,832.37,348.54,470.87,233.83,328.46,159.2,344.59,103.82
1987-11-20,425.27,305.71,605.71,300.05,285.96,173.83,135.42,519.87,364.15,273.32,288.73,52.5,275.83,667.73,803.95,344.72,467.44,229.14,317.91,155.87,350.06,101.69
1987-11-23,427.7,298.67,604.28,300.72,286.21,173.84,132.28,518.86,367.77,274.62,288.73,52.29,279.35,667.73,799.89,347.44,463.68,229.05,307.36,154.54,341.85,103.11
1987-11-24,447.99,312.73,652.85,307.21,301.21,173.85,137.52,552.93,373.57,289.04,297.66,53.66,296.95,715.88,829.94,361.01,482.58,238.52,320.1,159.87,352.79,103.11
1987-11-25,445.98,311.93,649.99,304,305.3,173.86,137.52,568.93,366.94,285.88,298.54,53.21,293.43,738.35,812.07,364.4,475.17,237.48,313.52,162.53,351.42,104.06
1987-11-26,438.16,296.11,628.56,301.44,310.07,173.87,135.95,551.96,366.94,277.98,287.33,52.54,293.43,739.64,820.19,353.97,456.27,233.83,300.37,159.08,351.68,107.84
1987-11-27,439.8,296.71,632.85,296.94,323.69,173.89,135.42,543.51,366.94,277.27,296.26,52.78,298.13,760.83,877.04,357.07,465.4,236.24,300.37,160.54,353.3,112.1
1987-11-30,433.55,288.53,604.28,294.38,305.98,173.9,134.9,526.54,361.97,268.23,285.4,51.88,295.78,722.3,852.68,346.76,452.67,226.73,295.98,158.14,341.85,111.15
1987-12-01,432.53,286.82,607.14,293.75,306.4,167.1,134.11,529.78,362.65,269.38,290.13,51.21,299.3,728.72,812.07,349.47,454.01,227.06,285.02,161.87,355.52,111.15
1987-12-02,437.64,283.72,619.99,295.72,303.93,167.12,132.28,529.83,362.8,277.27,290.13,50.42,298.13,735.14,816.13,350.41,456.27,231.03,295.57,161.87,349.54,104.53
1987-12-03,436.12,284.31,611.42,287.98,302.57,177.71,133.46,542.64,363.63,272.6,282.56,48.99,291.09,755.05,828.31,345.81,452.49,230.19,291.6,162.53,347.32,105.48
1987-12-04,425.92,276.48,597.14,281.53,293.03,175.83,128.35,529.92,359.82,265.07,279.76,46.57,288.74,712.67,812.07,338.62,441.66,227.06,280.64,160.14,340.48,106.42
1987-12-07,420.45,275.47,599.99,281.56,290.98,178.49,130.45,533.17,362.8,267.94,280.32,47.15,286.39,690.2,820.19,337.67,434.79,229.14,267.92,163.2,335.01,105.48
1987-12-08,422.1,274.11,607.14,281.58,293.71,179.64,131.49,542.79,359.49,270.02,279.48,46.52,281.7,719.09,846.44,339.29,439.43,228.62,274.72,161.2,333.65,108.55
1987-12-09,420.27,275.89,612.85,280.96,305.3,181.54,133.33,548.16,358.66,270.09,284.52,47.39,291.09,744.78,861.2,339.02,439.94,231.23,269.67,163.2,344.59,110.68
1987-12-10,422.55,279.4,622.85,280.01,313.47,185.34,131.49,565.24,357.83,271.67,285.37,47.36,282.87,758.9,885.81,340.79,445.1,232.79,265.73,170.53,344.59,111.63
1987-12-11,418.35,274.91,614.28,277.13,310.75,183.46,130.97,558.9,359.16,265.43,284.81,46.84,281.7,747.99,902.21,339.29,440.28,232.27,267.48,169.19,341.85,115.88
1987-12-14,422.05,275.7,621.42,275.21,309.11,183.47,128.35,557.36,356.18,265.79,288.73,47.22,274.65,763.39,943.22,340.24,442.52,229.66,269.67,168.13,328.18,121.56
1987-12-15,422.12,280.19,645.71,279.12,312.66,183.48,128.35,557.41,356.18,265.79,288.73,47.23,274.65,771.74,943.22,347.44,452.83,232.27,269.67,168.13,328.18,121.56
1987-12-16,431.84,289.62,681.42,281.73,317.56,185.38,133.85,561.18,364.46,274.4,305.27,50.06,291.09,780.09,988.33,354.22,460.56,239.04,276.25,179.19,341.85,121.09
1987-12-17,431.27,287.91,665.71,277.23,314.84,176.39,132.28,558.04,364.46,273.11,304.71,50.42,298.13,765.32,1000.64,351.51,461.08,236.96,270.11,182.52,333.65,114.23
1987-12-18,434.19,283.98,648.56,278.55,307.34,176.4,132.02,557.02,361.97,267.44,301.9,49.06,295.31,754.41,1015.4,348.52,456.78,232.27,273.84,183.18,330.91,113.28
1987-12-21,436.95,288.19,667.14,279.87,312.79,176.41,132.8,562.39,361.97,272.25,308.63,49.75,302.82,765.96,1025.24,355.31,466.58,235.39,274.06,188.91,336.38,113.05
1987-12-22,435.74,287.66,685.71,285.07,314.84,177.86,133.01,571.5,362.3,272.25,308.91,51.36,308.69,773.67,1033.44,356.67,468.81,236.43,274.06,189.84,333.1,113.05
1987-12-23,432.63,286.3,685.71,285.1,310.07,177.87,132.8,571.55,359.49,269.73,305.83,50.87,311.04,775.59,1037.54,357.21,470.19,236.43,270.77,191.84,333.65,112.34
1987-12-24,432.7,286.33,685.71,285.12,310.07,177.89,132.8,571.6,359.49,269.73,305.83,50.88,311.04,775.59,1037.54,357.21,470.19,236.43,270.77,191.84,333.65,112.34
1987-12-25,432.76,286.36,685.71,285.15,310.07,177.9,132.8,571.64,359.49,269.73,305.83,50.89,311.04,775.59,1037.54,357.21,470.19,236.43,270.77,191.84,333.65,112.34
1987-12-28,426.96,279.43,657.14,278.04,299.84,181.69,128.35,545.59,348.72,259.69,294.34,48.66,306.34,751.2,985.87,348.52,462.63,226.85,272.96,186.51,325.44,104.53
1987-12-29,414.34,272.49,645.71,276.13,272.59,180.19,126.78,538.18,350.05,254.67,285.93,46.84,304.23,741.56,944.04,342.01,451.11,222.89,263.1,182.52,314.78,99.8
1987-12-30,414.4,269.74,649.99,278.74,283.49,174.15,125.73,554.21,347.89,258.26,292.93,49.13,316.91,747.99,926.82,345.54,455.41,221.85,267.48,183.18,311.77,99.8
1987-12-31,414.47,269.77,649.99,278.77,283.49,174.16,125.73,554.26,347.89,258.26,292.93,49.14,316.91,747.99,926.82,345.54,455.41,221.85,267.48,183.18,311.77,99.8
1988-01-01,414.53,269.8,649.99,278.79,283.49,174.17,125.73,554.31,347.89,258.26,292.93,49.15,316.91,747.99,926.82,345.54,455.41,221.85,267.48,183.18,311.77,99.8
1988-01-04,400.32,261.47,628.56,274.93,257.59,174.18,125.99,529.84,350.87,247.5,277.8,44.82,312.21,674.15,820.19,321.65,429.63,212.48,256.52,175.86,287.15,95.54
