"10317.000068467.48086",2557,9,1968,970,419,23431,26,4,106,0,186,29,3,60,85,32,8,32,5,14,249,9,18,1,3,4,15,245,0,51,0,0,426,0,1,157,56,0,5,254
"10317.000105637.76893",1185,43,192,606,62,12120,9,2,392,0,51,10,1,0,1,0,22,6,35,0,9,2,0,0,0,1,15,2,153,51,0,0,10,0,0,1,1,0,0,0
"10317.000079142.51574",6346,6,4684,8266,322,22,378,0,253,0,472,875,23,286,0,0,40,0,227,9,685,264,43,0,14,3,246,0,4,24,0,0,446,3,0,0,0,0,0,0
"10317.000113511.81179",10481,25,1179,1626,127,13452,70,16,56,0,8,39,8,27,2,0,3,0,25,2,99,0,0,0,1,0,51,0,1,13,1,0,48,1,0,1,1,0,0,25
"10317.000098961.56081",2750,2,704,463,32,14731,105,143,52,1,309,1,1,13,13,1,0,0,4,6,228,102,3,1,2,0,49,210,3,21,0,0,9,5,0,0,1,0,0,10
"10317.000103065.74740",4299,94,4513,6733,449,39,112,119,62,1,217,40,43,337,1,2,2,560,48,4,436,239,418,0,15,3,112,0,0,61,0,1,114,2,0,0,179,0,0,532
"10317.000038166.48014",7847,37,6269,4921,1780,131,650,142,443,67,2669,19,76,23,0,3,29,0,62,26,3384,432,24,2,6,0,317,0,10,70,0,0,6,6,0,3,0,0,0,3
"10317.000060239.48065",6856,3162,2889,2616,913,14852,332,910,67,0,1207,259,23,34,33,1,11,8,67,44,1390,489,4,0,3,0,163,2,0,62,0,0,15,0,0,0,2,0,0,0
"10317.000075944.54458",2858,3398,10366,5965,2604,117,39,488,263,2,404,147,153,77,9,0,0,2,212,362,523,214,1,0,51,2,50,0,1,1101,0,0,617,24,0,0,1042,0,0,0
"10317.000007309.48062",14,33,5,327,8,1,3446,0,68,0,4,1,13,0,2,13,11870,0,196,0,2,0,1,12891,37,4071,0,0,0,0,86,2,0,1402,955,2,0,0,378,0
"10317.000047143.48008",6073,7,2250,1213,105,5357,178,7,86,15,166,103,5,50,79,1,18,0,9,3,493,108,84,2,5,29,2,1,2,43,0,0,26,3,0,0,0,0,1,0
